absence_id,etudiant_id,absence_date,absence_heures,filieres_groupe_id,filieres_nom,filieres_niveau,groupes_nom
1867,3169,2025-06-26,6,21,Cybersecurite,CI2,CYBER_CI2_G1
1868,3169,2025-01-21,4,21,Cybersecurite,CI2,CYBER_CI2_G1
1869,3172,2025-03-24,2,7,Informatique,CI2,INFO_CI2_G1
1870,3173,2025-01-11,6,7,Informatique,CI2,INFO_CI2_G1
1871,3176,2025-04-07,4,19,Telecommunications,CI2,TELE_CI2_G1
1872,3178,2024-12-30,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1873,3179,2025-02-04,2,7,Informatique,CI2,INFO_CI2_G1
1874,3183,2025-01-23,6,8,Informatique,CI2,INFO_CI2_G2
1875,3186,2024-11-17,2,8,Informatique,CI2,INFO_CI2_G2
1876,3187,2025-06-10,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1877,3192,2025-05-24,6,17,Genie electrique,CI2,ELEC_CI2_G1
1878,3207,2025-01-15,6,12,Genie Industriel,CI2,INDUS_CI2_G1
1879,3207,2025-03-22,4,12,Genie Industriel,CI2,INDUS_CI2_G1
1880,3207,2024-12-25,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1881,3210,2025-01-23,6,19,Telecommunications,CI2,TELE_CI2_G1
1882,3211,2024-10-30,8,12,Genie Industriel,CI2,INDUS_CI2_G1
1883,3218,2024-12-23,2,8,Informatique,CI2,INFO_CI2_G2
1884,3220,2025-05-02,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1885,3222,2024-09-06,4,17,Genie electrique,CI2,ELEC_CI2_G1
1886,3223,2025-03-24,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1887,3244,2025-01-14,4,21,Cybersecurite,CI2,CYBER_CI2_G1
1888,3247,2024-09-20,4,21,Cybersecurite,CI2,CYBER_CI2_G1
1889,3252,2025-05-23,2,17,Genie electrique,CI2,ELEC_CI2_G1
1890,3252,2025-02-19,2,17,Genie electrique,CI2,ELEC_CI2_G1
1891,3262,2024-11-05,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1892,3270,2024-12-04,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1893,3278,2025-01-06,6,17,Genie electrique,CI2,ELEC_CI2_G1
1894,3280,2025-04-22,6,12,Genie Industriel,CI2,INDUS_CI2_G1
1895,3286,2025-05-03,2,7,Informatique,CI2,INFO_CI2_G1
1896,3286,2025-04-19,6,7,Informatique,CI2,INFO_CI2_G1
1897,3286,2024-09-25,4,7,Informatique,CI2,INFO_CI2_G1
1898,3287,2025-05-17,6,19,Telecommunications,CI2,TELE_CI2_G1
1899,3290,2024-12-28,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1900,3294,2025-05-18,2,17,Genie electrique,CI2,ELEC_CI2_G1
1901,3296,2025-02-02,6,17,Genie electrique,CI2,ELEC_CI2_G1
1902,3297,2025-03-07,4,8,Informatique,CI2,INFO_CI2_G2
1903,3298,2024-11-02,6,17,Genie electrique,CI2,ELEC_CI2_G1
1904,3312,2025-03-12,2,19,Telecommunications,CI2,TELE_CI2_G1
1905,3315,2024-10-07,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1906,3320,2024-09-12,2,7,Informatique,CI2,INFO_CI2_G1
1907,3323,2025-06-18,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1908,3324,2024-11-08,8,13,Genie Industriel,CI2,INDUS_CI2_G2
1909,3327,2025-04-30,8,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1910,3327,2024-10-03,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1911,3328,2025-06-12,6,7,Informatique,CI2,INFO_CI2_G1
1912,3328,2025-05-23,4,7,Informatique,CI2,INFO_CI2_G1
1913,3329,2024-12-07,8,19,Telecommunications,CI2,TELE_CI2_G1
1914,3329,2025-05-08,2,19,Telecommunications,CI2,TELE_CI2_G1
1915,3331,2025-03-15,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1916,3331,2025-05-29,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1917,3340,2025-01-25,8,7,Informatique,CI2,INFO_CI2_G1
1918,3341,2025-04-05,4,12,Genie Industriel,CI2,INDUS_CI2_G1
1919,3343,2024-12-02,8,19,Telecommunications,CI2,TELE_CI2_G1
1920,3344,2024-10-24,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1921,3354,2024-11-10,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1922,3357,2025-01-17,2,17,Genie electrique,CI2,ELEC_CI2_G1
1923,3375,2024-12-13,2,17,Genie electrique,CI2,ELEC_CI2_G1
1924,3375,2025-04-10,6,17,Genie electrique,CI2,ELEC_CI2_G1
1925,3375,2025-05-16,2,17,Genie electrique,CI2,ELEC_CI2_G1
1926,3375,2025-03-22,6,17,Genie electrique,CI2,ELEC_CI2_G1
1927,3378,2025-06-17,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1928,3382,2024-09-25,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1929,3385,2025-02-08,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1930,3394,2025-06-29,4,19,Telecommunications,CI2,TELE_CI2_G1
1931,3394,2025-05-13,4,19,Telecommunications,CI2,TELE_CI2_G1
1932,3399,2025-04-19,2,17,Genie electrique,CI2,ELEC_CI2_G1
1933,3400,2024-12-30,4,7,Informatique,CI2,INFO_CI2_G1
1934,3400,2024-12-20,6,7,Informatique,CI2,INFO_CI2_G1
1935,3400,2025-05-14,2,7,Informatique,CI2,INFO_CI2_G1
1936,3401,2025-05-14,2,8,Informatique,CI2,INFO_CI2_G2
1937,3402,2024-11-30,4,17,Genie electrique,CI2,ELEC_CI2_G1
1938,3404,2025-05-07,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1939,3413,2024-09-03,4,17,Genie electrique,CI2,ELEC_CI2_G1
1940,3421,2025-03-02,2,8,Informatique,CI2,INFO_CI2_G2
1941,3421,2025-04-17,6,8,Informatique,CI2,INFO_CI2_G2
1942,3422,2024-12-23,4,8,Informatique,CI2,INFO_CI2_G2
1943,3423,2025-06-13,6,7,Informatique,CI2,INFO_CI2_G1
1944,3423,2025-05-01,2,7,Informatique,CI2,INFO_CI2_G1
1945,3423,2025-03-01,6,7,Informatique,CI2,INFO_CI2_G1
1946,3435,2025-06-26,2,12,Genie Industriel,CI2,INDUS_CI2_G1
1947,3450,2024-12-16,2,19,Telecommunications,CI2,TELE_CI2_G1
1948,3453,2025-04-11,8,7,Informatique,CI2,INFO_CI2_G1
1949,3458,2025-03-02,2,8,Informatique,CI2,INFO_CI2_G2
1950,3458,2024-12-13,4,8,Informatique,CI2,INFO_CI2_G2
1951,3464,2025-02-19,2,8,Informatique,CI2,INFO_CI2_G2
1952,3464,2024-12-29,4,8,Informatique,CI2,INFO_CI2_G2
1953,3464,2025-03-03,4,8,Informatique,CI2,INFO_CI2_G2
1954,3466,2025-06-19,2,7,Informatique,CI2,INFO_CI2_G1
1955,3469,2024-10-07,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1956,3471,2025-04-03,4,19,Telecommunications,CI2,TELE_CI2_G1
1957,3475,2024-10-20,4,17,Genie electrique,CI2,ELEC_CI2_G1
1958,3484,2024-12-27,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1959,3494,2025-01-15,6,17,Genie electrique,CI2,ELEC_CI2_G1
1960,3506,2024-11-19,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1961,3526,2025-01-21,2,19,Telecommunications,CI2,TELE_CI2_G1
1962,3526,2025-01-05,4,19,Telecommunications,CI2,TELE_CI2_G1
1963,3526,2025-02-06,2,19,Telecommunications,CI2,TELE_CI2_G1
1964,3527,2024-12-18,4,17,Genie electrique,CI2,ELEC_CI2_G1
1965,3529,2025-02-09,4,19,Telecommunications,CI2,TELE_CI2_G1
1966,3536,2024-11-03,6,8,Informatique,CI2,INFO_CI2_G2
1967,3539,2025-04-22,2,8,Informatique,CI2,INFO_CI2_G2
1968,3541,2024-11-16,2,19,Telecommunications,CI2,TELE_CI2_G1
1969,3542,2025-01-08,8,17,Genie electrique,CI2,ELEC_CI2_G1
1970,3543,2025-05-28,4,8,Informatique,CI2,INFO_CI2_G2
1971,3545,2025-04-06,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1972,3545,2025-05-08,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1973,3547,2024-10-12,4,17,Genie electrique,CI2,ELEC_CI2_G1
1974,3552,2024-12-18,4,17,Genie electrique,CI2,ELEC_CI2_G1
1975,3564,2025-01-27,6,13,Genie Industriel,CI2,INDUS_CI2_G2
1976,3565,2025-03-04,2,19,Telecommunications,CI2,TELE_CI2_G1
1977,3566,2025-02-24,2,19,Telecommunications,CI2,TELE_CI2_G1
1978,3571,2024-09-15,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1979,3574,2025-01-27,8,7,Informatique,CI2,INFO_CI2_G1
1980,3578,2024-12-30,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1981,3581,2025-04-27,4,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
1982,3585,2025-05-25,4,19,Telecommunications,CI2,TELE_CI2_G1
1983,3590,2025-05-16,6,7,Informatique,CI2,INFO_CI2_G1
1984,3595,2025-01-13,2,13,Genie Industriel,CI2,INDUS_CI2_G2
1985,3605,2024-10-20,2,17,Genie electrique,CI2,ELEC_CI2_G1
1986,3605,2024-09-27,2,17,Genie electrique,CI2,ELEC_CI2_G1
1987,3605,2024-10-24,2,17,Genie electrique,CI2,ELEC_CI2_G1
1988,3610,2025-05-19,2,7,Informatique,CI2,INFO_CI2_G1
1989,3618,2025-06-30,4,7,Informatique,CI2,INFO_CI2_G1
1990,3618,2025-04-03,8,7,Informatique,CI2,INFO_CI2_G1
1991,3619,2025-05-15,2,17,Genie electrique,CI2,ELEC_CI2_G1
1992,3620,2025-04-09,4,17,Genie electrique,CI2,ELEC_CI2_G1
1993,3621,2025-04-12,4,13,Genie Industriel,CI2,INDUS_CI2_G2
1994,3622,2025-02-18,4,21,Cybersecurite,CI2,CYBER_CI2_G1
1995,3622,2024-09-05,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1996,3625,2025-05-30,2,7,Informatique,CI2,INFO_CI2_G1
1997,3631,2025-03-20,2,21,Cybersecurite,CI2,CYBER_CI2_G1
1998,3633,2025-05-04,4,8,Informatique,CI2,INFO_CI2_G2
1999,3636,2025-04-24,8,7,Informatique,CI2,INFO_CI2_G1
2000,3639,2025-02-21,2,8,Informatique,CI2,INFO_CI2_G2
2001,3646,2024-09-12,4,8,Informatique,CI2,INFO_CI2_G2
2002,3649,2025-05-31,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2003,3651,2025-04-11,4,19,Telecommunications,CI2,TELE_CI2_G1
2004,3656,2025-06-20,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2005,3660,2024-10-26,2,7,Informatique,CI2,INFO_CI2_G1
2006,3662,2025-04-24,8,17,Genie electrique,CI2,ELEC_CI2_G1
2007,3673,2025-03-09,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2008,3676,2025-06-18,6,17,Genie electrique,CI2,ELEC_CI2_G1
2009,3681,2025-04-15,2,17,Genie electrique,CI2,ELEC_CI2_G1
2010,3685,2024-12-19,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2011,3693,2025-06-16,4,17,Genie electrique,CI2,ELEC_CI2_G1
2012,3694,2024-12-31,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2013,3697,2025-06-06,2,19,Telecommunications,CI2,TELE_CI2_G1
2014,3697,2025-06-13,2,19,Telecommunications,CI2,TELE_CI2_G1
2015,3698,2024-12-27,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2016,3698,2025-03-02,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2017,3707,2024-12-20,2,7,Informatique,CI2,INFO_CI2_G1
2018,3707,2025-02-26,2,7,Informatique,CI2,INFO_CI2_G1
2019,3707,2024-12-10,4,7,Informatique,CI2,INFO_CI2_G1
2020,3707,2025-06-16,4,7,Informatique,CI2,INFO_CI2_G1
2021,3714,2024-12-06,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2022,3719,2024-11-17,8,12,Genie Industriel,CI2,INDUS_CI2_G1
2023,3722,2024-11-14,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2024,3732,2025-06-15,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2025,3734,2025-06-05,6,12,Genie Industriel,CI2,INDUS_CI2_G1
2026,3738,2024-10-03,6,7,Informatique,CI2,INFO_CI2_G1
2027,3741,2024-10-18,2,7,Informatique,CI2,INFO_CI2_G1
2028,3742,2024-12-22,4,17,Genie electrique,CI2,ELEC_CI2_G1
2029,3742,2024-11-01,2,17,Genie electrique,CI2,ELEC_CI2_G1
2030,3742,2025-03-16,6,17,Genie electrique,CI2,ELEC_CI2_G1
2031,3751,2025-04-19,4,13,Genie Industriel,CI2,INDUS_CI2_G2
2032,3753,2024-11-05,4,8,Informatique,CI2,INFO_CI2_G2
2033,3753,2024-11-04,4,8,Informatique,CI2,INFO_CI2_G2
2034,3755,2025-03-08,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2035,3760,2025-04-04,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2036,3762,2024-12-05,4,19,Telecommunications,CI2,TELE_CI2_G1
2037,3763,2025-02-19,4,7,Informatique,CI2,INFO_CI2_G1
2038,3771,2025-04-08,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2039,3771,2025-01-06,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2040,3773,2025-01-07,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2041,3774,2025-04-23,4,19,Telecommunications,CI2,TELE_CI2_G1
2042,3775,2024-09-12,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2043,3782,2025-05-10,4,8,Informatique,CI2,INFO_CI2_G2
2044,3786,2025-04-18,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2045,3793,2024-10-21,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2046,3793,2024-09-28,8,21,Cybersecurite,CI2,CYBER_CI2_G1
2047,3793,2025-06-10,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2048,3799,2025-06-20,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2049,3799,2024-12-03,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2050,3802,2024-11-29,8,8,Informatique,CI2,INFO_CI2_G2
2051,3802,2025-04-07,2,8,Informatique,CI2,INFO_CI2_G2
2052,3806,2025-04-20,2,17,Genie electrique,CI2,ELEC_CI2_G1
2053,3809,2025-01-03,2,7,Informatique,CI2,INFO_CI2_G1
2054,3810,2025-04-28,6,12,Genie Industriel,CI2,INDUS_CI2_G1
2055,3815,2025-05-30,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2056,3816,2025-01-28,4,17,Genie electrique,CI2,ELEC_CI2_G1
2057,3830,2025-02-06,6,12,Genie Industriel,CI2,INDUS_CI2_G1
2058,3832,2025-05-03,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2059,3838,2025-06-05,6,13,Genie Industriel,CI2,INDUS_CI2_G2
2060,3839,2025-02-12,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2061,3840,2024-11-15,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2062,3844,2025-04-12,8,12,Genie Industriel,CI2,INDUS_CI2_G1
2063,3848,2025-04-28,4,19,Telecommunications,CI2,TELE_CI2_G1
2064,3852,2025-05-18,8,7,Informatique,CI2,INFO_CI2_G1
2065,3852,2025-03-10,2,7,Informatique,CI2,INFO_CI2_G1
2066,3856,2025-03-21,8,13,Genie Industriel,CI2,INDUS_CI2_G2
2067,3856,2024-12-20,8,13,Genie Industriel,CI2,INDUS_CI2_G2
2068,3856,2025-06-04,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2069,3860,2024-09-21,2,17,Genie electrique,CI2,ELEC_CI2_G1
2070,3861,2025-06-13,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2071,3863,2025-02-28,8,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2072,3864,2024-12-16,8,17,Genie electrique,CI2,ELEC_CI2_G1
2073,3865,2025-02-03,4,19,Telecommunications,CI2,TELE_CI2_G1
2074,3869,2024-10-20,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2075,3871,2025-03-29,2,17,Genie electrique,CI2,ELEC_CI2_G1
2076,3871,2024-12-30,4,17,Genie electrique,CI2,ELEC_CI2_G1
2077,3871,2025-06-22,4,17,Genie electrique,CI2,ELEC_CI2_G1
2078,3877,2024-11-14,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2079,3880,2025-06-26,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2080,3889,2025-04-11,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2081,3892,2025-01-24,2,7,Informatique,CI2,INFO_CI2_G1
2082,3896,2024-11-03,4,7,Informatique,CI2,INFO_CI2_G1
2083,3907,2025-05-02,4,8,Informatique,CI2,INFO_CI2_G2
2084,3907,2025-05-15,2,8,Informatique,CI2,INFO_CI2_G2
2085,3907,2024-11-01,2,8,Informatique,CI2,INFO_CI2_G2
2086,3910,2024-10-14,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2087,3921,2025-04-24,6,7,Informatique,CI2,INFO_CI2_G1
2088,3922,2025-03-08,6,17,Genie electrique,CI2,ELEC_CI2_G1
2089,3932,2024-10-25,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2090,3936,2024-10-15,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2091,3938,2024-11-19,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2092,3945,2025-03-12,2,7,Informatique,CI2,INFO_CI2_G1
2093,3946,2025-05-30,2,12,Genie Industriel,CI2,INDUS_CI2_G1
2094,3947,2024-10-31,2,19,Telecommunications,CI2,TELE_CI2_G1
2095,3948,2024-12-19,2,19,Telecommunications,CI2,TELE_CI2_G1
2096,3950,2025-05-23,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2097,3950,2024-09-01,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2098,3951,2025-02-21,6,7,Informatique,CI2,INFO_CI2_G1
2099,3952,2025-06-09,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2100,3954,2025-04-13,4,12,Genie Industriel,CI2,INDUS_CI2_G1
2101,3967,2025-06-17,6,19,Telecommunications,CI2,TELE_CI2_G1
2102,3974,2025-02-20,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2103,3974,2025-05-10,2,23,energies Renouvelables,CI2,ENERGIE_CI2_G1
2104,3975,2025-04-03,2,13,Genie Industriel,CI2,INDUS_CI2_G2
2105,3980,2025-02-28,2,21,Cybersecurite,CI2,CYBER_CI2_G1
2106,3980,2025-03-08,4,21,Cybersecurite,CI2,CYBER_CI2_G1
2107,3982,2025-04-22,6,17,Genie electrique,CI2,ELEC_CI2_G1
2108,3995,2025-02-25,4,13,Genie Industriel,CI2,INDUS_CI2_G2
2109,3996,2024-11-11,2,7,Informatique,CI2,INFO_CI2_G1
2110,3999,2025-01-17,6,19,Telecommunications,CI2,TELE_CI2_G1
2111,4000,2024-09-08,2,19,Telecommunications,CI2,TELE_CI2_G1
2112,4000,2025-01-17,4,19,Telecommunications,CI2,TELE_CI2_G1
2113,4000,2025-02-02,4,19,Telecommunications,CI2,TELE_CI2_G1
2114,4000,2025-05-02,4,19,Telecommunications,CI2,TELE_CI2_G1
2115,4008,2024-09-14,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2116,4008,2025-01-16,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2117,4014,2025-05-29,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2118,4029,2024-09-19,6,9,Informatique,CI3,INFO_CI3_G1
2119,4034,2024-12-19,2,9,Informatique,CI3,INFO_CI3_G1
2120,4049,2025-06-16,6,22,Cybersecurite,CI3,CYBER_CI3_G1
2121,4057,2024-11-19,6,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2122,4058,2024-09-04,6,14,Genie Industriel,CI3,INDUS_CI3_G1
2123,4066,2024-12-21,2,18,Genie electrique,CI3,ELEC_CI3_G1
2124,4080,2025-01-29,8,9,Informatique,CI3,INFO_CI3_G1
2125,4087,2024-09-26,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2126,4090,2024-11-23,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2127,4090,2024-11-09,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2128,4090,2025-02-05,8,14,Genie Industriel,CI3,INDUS_CI3_G1
2129,4094,2025-05-26,2,20,Telecommunications,CI3,TELE_CI3_G1
2130,4097,2024-11-25,4,9,Informatique,CI3,INFO_CI3_G1
2131,4098,2025-05-01,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2132,4106,2025-04-03,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2133,4116,2024-10-02,6,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2134,4117,2025-06-09,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2135,4121,2025-02-07,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2136,4129,2024-11-28,8,18,Genie electrique,CI3,ELEC_CI3_G1
2137,4132,2025-06-17,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2138,4135,2024-10-23,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2139,4142,2025-05-17,8,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2140,4143,2024-11-30,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2141,4143,2024-11-02,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2142,4143,2025-03-25,6,22,Cybersecurite,CI3,CYBER_CI3_G1
2143,4143,2024-09-12,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2144,4145,2025-05-08,4,9,Informatique,CI3,INFO_CI3_G1
2145,4158,2024-11-21,2,9,Informatique,CI3,INFO_CI3_G1
2146,4163,2024-12-19,4,9,Informatique,CI3,INFO_CI3_G1
2147,4168,2024-11-13,6,9,Informatique,CI3,INFO_CI3_G1
2148,4171,2024-09-16,8,9,Informatique,CI3,INFO_CI3_G1
2149,4172,2025-03-20,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2150,4172,2025-04-28,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2151,4172,2025-01-20,6,22,Cybersecurite,CI3,CYBER_CI3_G1
2152,4172,2025-03-11,8,22,Cybersecurite,CI3,CYBER_CI3_G1
2153,4176,2025-06-18,2,9,Informatique,CI3,INFO_CI3_G1
2154,4180,2024-12-18,8,20,Telecommunications,CI3,TELE_CI3_G1
2155,4180,2025-04-06,4,20,Telecommunications,CI3,TELE_CI3_G1
2156,4180,2025-01-18,6,20,Telecommunications,CI3,TELE_CI3_G1
2157,4180,2025-02-02,4,20,Telecommunications,CI3,TELE_CI3_G1
2158,4180,2024-09-03,4,20,Telecommunications,CI3,TELE_CI3_G1
2159,4188,2025-06-05,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2160,4189,2025-05-20,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2161,4203,2025-03-26,8,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2162,4217,2024-10-12,6,20,Telecommunications,CI3,TELE_CI3_G1
2163,4224,2025-03-02,2,18,Genie electrique,CI3,ELEC_CI3_G1
2164,4230,2024-12-09,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2165,4231,2024-10-26,6,20,Telecommunications,CI3,TELE_CI3_G1
2166,4232,2025-05-13,2,20,Telecommunications,CI3,TELE_CI3_G1
2167,4240,2025-04-09,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2168,4241,2024-09-23,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2169,4244,2024-11-30,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2170,4247,2024-10-28,2,9,Informatique,CI3,INFO_CI3_G1
2171,4250,2025-01-15,2,9,Informatique,CI3,INFO_CI3_G1
2172,4258,2024-11-08,4,18,Genie electrique,CI3,ELEC_CI3_G1
2173,4258,2024-11-11,2,18,Genie electrique,CI3,ELEC_CI3_G1
2174,4260,2025-06-09,4,18,Genie electrique,CI3,ELEC_CI3_G1
2175,4263,2025-04-05,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2176,4268,2025-05-06,8,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2177,4271,2025-05-23,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2178,4271,2025-01-15,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2179,4272,2025-03-22,4,20,Telecommunications,CI3,TELE_CI3_G1
2180,4273,2025-03-15,2,18,Genie electrique,CI3,ELEC_CI3_G1
2181,4273,2025-05-25,2,18,Genie electrique,CI3,ELEC_CI3_G1
2182,4293,2025-06-04,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2183,4297,2025-05-26,8,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2184,4297,2024-09-02,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2185,4297,2025-06-19,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2186,4298,2025-02-02,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2187,4298,2025-05-13,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2188,4307,2024-11-06,4,9,Informatique,CI3,INFO_CI3_G1
2189,4319,2025-03-26,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2190,4329,2024-10-12,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2191,4330,2025-05-21,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2192,4332,2025-04-14,2,9,Informatique,CI3,INFO_CI3_G1
2193,4333,2024-12-05,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2194,4340,2025-03-27,4,9,Informatique,CI3,INFO_CI3_G1
2195,4340,2025-03-22,4,9,Informatique,CI3,INFO_CI3_G1
2196,4347,2025-01-06,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2197,4361,2024-09-03,2,20,Telecommunications,CI3,TELE_CI3_G1
2198,4362,2025-01-09,4,18,Genie electrique,CI3,ELEC_CI3_G1
2199,4368,2024-12-21,4,18,Genie electrique,CI3,ELEC_CI3_G1
2200,4376,2024-10-17,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2201,4388,2024-11-02,4,14,Genie Industriel,CI3,INDUS_CI3_G1
2202,4404,2025-01-30,2,9,Informatique,CI3,INFO_CI3_G1
2203,4409,2025-04-01,4,14,Genie Industriel,CI3,INDUS_CI3_G1
2204,4415,2025-03-24,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2205,4419,2024-12-01,2,18,Genie electrique,CI3,ELEC_CI3_G1
2206,4421,2025-03-25,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2207,4422,2025-02-01,2,20,Telecommunications,CI3,TELE_CI3_G1
2208,4422,2024-09-16,4,20,Telecommunications,CI3,TELE_CI3_G1
2209,4422,2025-05-01,2,20,Telecommunications,CI3,TELE_CI3_G1
2210,4422,2025-04-11,8,20,Telecommunications,CI3,TELE_CI3_G1
2211,4425,2024-12-13,6,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2212,4440,2025-04-22,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2213,4442,2025-04-06,2,9,Informatique,CI3,INFO_CI3_G1
2214,4442,2024-10-22,2,9,Informatique,CI3,INFO_CI3_G1
