note_id,etudiant_id,matiere,notes
8286,829,Algorithmique 1,11.17
8287,829,Bureautique,14.78
8288,829,Langue Anglaise 1,14.01
8289,829,Expression Communication,15.58
8290,829,Initiation à l'Informatique,13.67
8291,830,Mathématiques Fondamentales,12.61
8292,830,Algèbre Linéaire,12.41
8293,830,Analyse 1,14.96
8294,830,Physique Mécanique,13.8
8295,830,Chimie Générale,13.21
8296,830,Algorithmique 1,14.26
8297,830,Bureautique,11.72
8298,830,Langue Anglaise 1,13.55
8299,830,Expression Communication,16.71
8300,830,Initiation à l'Informatique,15.23
8301,831,Mathématiques Fondamentales,12.08
8302,831,Algèbre Linéaire,10.48
8303,831,Analyse 1,8.29
8304,831,Physique Mécanique,9.35
8305,831,Chimie Générale,10.79
8306,831,Algorithmique 1,18.83
8307,831,Bureautique,14.16
8308,831,Langue Anglaise 1,14.0
8309,831,Expression Communication,12.44
8310,831,Initiation à l'Informatique,14.19
8311,832,Mathématiques Fondamentales,13.24
8312,832,Algèbre Linéaire,10.14
8313,832,Analyse 1,19.76
8314,832,Physique Mécanique,15.06
8315,832,Chimie Générale,10.96
8316,832,Algorithmique 1,9.92
8317,832,Bureautique,15.53
8318,832,Langue Anglaise 1,10.27
8319,832,Expression Communication,13.35
8320,832,Initiation à l'Informatique,10.73
8321,833,Mathématiques Fondamentales,10.6
8322,833,Algèbre Linéaire,17.59
8323,833,Analyse 1,6.61
8324,833,Physique Mécanique,7.76
8325,833,Chimie Générale,16.17
8326,833,Algorithmique 1,8.93
8327,833,Bureautique,12.95
8328,833,Langue Anglaise 1,15.5
8329,833,Expression Communication,11.41
8330,833,Initiation à l'Informatique,10.06
8331,834,Mathématiques Fondamentales,12.03
8332,834,Algèbre Linéaire,14.04
8333,834,Analyse 1,17.05
8334,834,Physique Mécanique,16.07
8335,834,Chimie Générale,6.8
8336,834,Algorithmique 1,15.41
8337,834,Bureautique,10.22
8338,834,Langue Anglaise 1,18.85
8339,834,Expression Communication,12.81
8340,834,Initiation à l'Informatique,16.78
8341,835,Mathématiques Fondamentales,19.49
8342,835,Algèbre Linéaire,8.44
8343,835,Analyse 1,12.9
8344,835,Physique Mécanique,12.33
8345,835,Chimie Générale,20.0
8346,835,Algorithmique 1,8.49
8347,835,Bureautique,16.21
8348,835,Langue Anglaise 1,12.63
8349,835,Expression Communication,13.65
8350,835,Initiation à l'Informatique,10.68
8351,836,Mathématiques Fondamentales,9.68
8352,836,Algèbre Linéaire,17.76
8353,836,Analyse 1,13.79
8354,836,Physique Mécanique,15.99
8355,836,Chimie Générale,14.09
8356,836,Algorithmique 1,8.72
8357,836,Bureautique,14.74
8358,836,Langue Anglaise 1,15.19
8359,836,Expression Communication,15.07
8360,836,Initiation à l'Informatique,11.34
8361,837,Mathématiques Fondamentales,11.91
8362,837,Algèbre Linéaire,9.96
8363,837,Analyse 1,13.47
8364,837,Physique Mécanique,11.95
8365,837,Chimie Générale,10.18
8366,837,Algorithmique 1,13.98
8367,837,Bureautique,11.51
8368,837,Langue Anglaise 1,14.48
8369,837,Expression Communication,10.14
8370,837,Initiation à l'Informatique,19.59
8371,838,Mathématiques Fondamentales,12.17
8372,838,Algèbre Linéaire,15.07
8373,838,Analyse 1,16.42
8374,838,Physique Mécanique,12.72
8375,838,Chimie Générale,14.65
8376,838,Algorithmique 1,6.68
8377,838,Bureautique,13.49
8378,838,Langue Anglaise 1,13.6
8379,838,Expression Communication,13.11
8380,838,Initiation à l'Informatique,11.67
8381,839,Mathématiques Fondamentales,7.17
8382,839,Algèbre Linéaire,13.89
8383,839,Analyse 1,11.74
8384,839,Physique Mécanique,14.76
8385,839,Chimie Générale,10.21
8386,839,Algorithmique 1,15.72
8387,839,Bureautique,14.24
8388,839,Langue Anglaise 1,12.61
8389,839,Expression Communication,15.17
8390,839,Initiation à l'Informatique,12.02
8391,840,Mathématiques Fondamentales,15.12
8392,840,Algèbre Linéaire,13.54
8393,840,Analyse 1,16.14
8394,840,Physique Mécanique,1.28
8395,840,Chimie Générale,13.27
8396,840,Algorithmique 1,13.39
8397,840,Bureautique,15.04
8398,840,Langue Anglaise 1,12.18
8399,840,Expression Communication,11.14
8400,840,Initiation à l'Informatique,15.03
8401,841,Mathématiques Fondamentales,13.53
8402,841,Algèbre Linéaire,10.84
8403,841,Analyse 1,10.85
8404,841,Physique Mécanique,15.81
8405,841,Chimie Générale,13.61
8406,841,Algorithmique 1,11.09
8407,841,Bureautique,18.11
8408,841,Langue Anglaise 1,11.02
8409,841,Expression Communication,14.9
8410,841,Initiation à l'Informatique,10.85
8411,842,Mathématiques Fondamentales,8.04
8412,842,Algèbre Linéaire,11.88
8413,842,Analyse 1,16.51
8414,842,Physique Mécanique,20.0
8415,842,Chimie Générale,14.99
8416,842,Algorithmique 1,10.92
8417,842,Bureautique,13.83
8418,842,Langue Anglaise 1,13.59
8419,842,Expression Communication,12.68
8420,842,Initiation à l'Informatique,14.01
8421,843,Mathématiques Fondamentales,6.93
8422,843,Algèbre Linéaire,20.0
8423,843,Analyse 1,11.54
8424,843,Physique Mécanique,10.45
8425,843,Chimie Générale,10.85
8426,843,Algorithmique 1,14.17
8427,843,Bureautique,12.44
8428,843,Langue Anglaise 1,14.6
8429,843,Expression Communication,14.23
8430,843,Initiation à l'Informatique,8.33
8431,844,Mathématiques Fondamentales,12.17
8432,844,Algèbre Linéaire,14.67
8433,844,Analyse 1,14.34
8434,844,Physique Mécanique,15.1
8435,844,Chimie Générale,16.22
8436,844,Algorithmique 1,12.14
8437,844,Bureautique,16.25
8438,844,Langue Anglaise 1,12.68
8439,844,Expression Communication,14.51
8440,844,Initiation à l'Informatique,17.6
8441,845,Mathématiques Fondamentales,12.96
8442,845,Algèbre Linéaire,6.93
8443,845,Analyse 1,9.98
8444,845,Physique Mécanique,16.73
8445,845,Chimie Générale,17.17
8446,845,Algorithmique 1,14.2
8447,845,Bureautique,13.29
8448,845,Langue Anglaise 1,14.23
8449,845,Expression Communication,12.62
8450,845,Initiation à l'Informatique,13.24
8451,846,Mathématiques Fondamentales,7.32
8452,846,Algèbre Linéaire,11.13
8453,846,Analyse 1,14.77
8454,846,Physique Mécanique,12.98
8455,846,Chimie Générale,7.39
8456,846,Algorithmique 1,9.4
8457,846,Bureautique,12.04
8458,846,Langue Anglaise 1,15.17
8459,846,Expression Communication,18.43
8460,846,Initiation à l'Informatique,11.88
8461,847,Mathématiques Fondamentales,10.78
8462,847,Algèbre Linéaire,15.07
8463,847,Analyse 1,11.74
8464,847,Physique Mécanique,15.53
8465,847,Chimie Générale,12.89
8466,847,Algorithmique 1,10.81
8467,847,Bureautique,13.33
8468,847,Langue Anglaise 1,13.98
8469,847,Expression Communication,10.82
8470,847,Initiation à l'Informatique,15.44
8471,848,Mathématiques Fondamentales,13.88
8472,848,Algèbre Linéaire,14.45
8473,848,Analyse 1,17.52
8474,848,Physique Mécanique,18.01
8475,848,Chimie Générale,11.9
8476,848,Algorithmique 1,16.85
8477,848,Bureautique,15.6
8478,848,Langue Anglaise 1,12.41
8479,848,Expression Communication,16.74
8480,848,Initiation à l'Informatique,13.16
8481,849,Mathématiques Fondamentales,10.19
8482,849,Algèbre Linéaire,11.44
8483,849,Analyse 1,14.42
8484,849,Physique Mécanique,12.09
8485,849,Chimie Générale,13.24
8486,849,Algorithmique 1,13.82
8487,849,Bureautique,16.81
8488,849,Langue Anglaise 1,12.91
8489,849,Expression Communication,15.34
8490,849,Initiation à l'Informatique,13.83
8491,850,Mathématiques Fondamentales,17.23
8492,850,Algèbre Linéaire,10.52
8493,850,Analyse 1,12.4
8494,850,Physique Mécanique,11.35
8495,850,Chimie Générale,11.84
8496,850,Algorithmique 1,10.67
8497,850,Bureautique,9.32
8498,850,Langue Anglaise 1,17.02
8499,850,Expression Communication,11.41
8500,850,Initiation à l'Informatique,16.32
8501,851,Mathématiques Fondamentales,11.92
8502,851,Algèbre Linéaire,10.06
8503,851,Analyse 1,9.19
8504,851,Physique Mécanique,11.33
8505,851,Chimie Générale,10.0
8506,851,Algorithmique 1,12.29
8507,851,Bureautique,15.25
8508,851,Langue Anglaise 1,13.26
8509,851,Expression Communication,14.43
8510,851,Initiation à l'Informatique,13.03
8511,852,Mathématiques Fondamentales,8.08
8512,852,Algèbre Linéaire,17.64
8513,852,Analyse 1,7.19
8514,852,Physique Mécanique,5.94
8515,852,Chimie Générale,9.86
8516,852,Algorithmique 1,8.55
8517,852,Bureautique,13.98
8518,852,Langue Anglaise 1,16.02
8519,852,Expression Communication,13.54
8520,852,Initiation à l'Informatique,17.86
8521,853,Mathématiques Fondamentales,14.04
8522,853,Algèbre Linéaire,12.69
8523,853,Analyse 1,8.72
8524,853,Physique Mécanique,16.23
8525,853,Chimie Générale,15.94
8526,853,Algorithmique 1,14.68
8527,853,Bureautique,12.06
8528,853,Langue Anglaise 1,10.49
8529,853,Expression Communication,9.56
8530,853,Initiation à l'Informatique,11.75
8531,854,Mathématiques Fondamentales,8.04
8532,854,Algèbre Linéaire,16.12
8533,854,Analyse 1,11.84
8534,854,Physique Mécanique,9.57
8535,854,Chimie Générale,14.78
8536,854,Algorithmique 1,9.04
8537,854,Bureautique,15.37
8538,854,Langue Anglaise 1,9.67
8539,854,Expression Communication,12.82
8540,854,Initiation à l'Informatique,14.4
8541,855,Mathématiques Fondamentales,6.26
8542,855,Algèbre Linéaire,10.21
8543,855,Analyse 1,10.92
8544,855,Physique Mécanique,10.95
8545,855,Chimie Générale,11.87
8546,855,Algorithmique 1,19.37
8547,855,Bureautique,8.25
8548,855,Langue Anglaise 1,13.09
8549,855,Expression Communication,12.8
8550,855,Initiation à l'Informatique,13.42
8551,856,Mathématiques Fondamentales,11.19
8552,856,Algèbre Linéaire,17.48
8553,856,Analyse 1,13.12
8554,856,Physique Mécanique,13.92
8555,856,Chimie Générale,8.54
8556,856,Algorithmique 1,8.94
8557,856,Bureautique,18.29
8558,856,Langue Anglaise 1,16.15
8559,856,Expression Communication,11.56
8560,856,Initiation à l'Informatique,10.2
8561,857,Mathématiques Fondamentales,16.78
8562,857,Algèbre Linéaire,8.9
8563,857,Analyse 1,10.14
8564,857,Physique Mécanique,16.14
8565,857,Chimie Générale,10.66
8566,857,Algorithmique 1,11.33
8567,857,Bureautique,8.4
8568,857,Langue Anglaise 1,12.27
8569,857,Expression Communication,14.05
8570,857,Initiation à l'Informatique,13.27
8571,858,Mathématiques Fondamentales,13.19
8572,858,Algèbre Linéaire,11.95
8573,858,Analyse 1,9.32
8574,858,Physique Mécanique,10.1
8575,858,Chimie Générale,14.0
8576,858,Algorithmique 1,9.19
8577,858,Bureautique,11.64
8578,858,Langue Anglaise 1,14.95
8579,858,Expression Communication,13.82
8580,858,Initiation à l'Informatique,15.03
8581,859,Mathématiques Fondamentales,9.06
8582,859,Algèbre Linéaire,8.59
8583,859,Analyse 1,9.62
8584,859,Physique Mécanique,14.4
8585,859,Chimie Générale,16.64
8586,859,Algorithmique 1,11.74
8587,859,Bureautique,8.98
8588,859,Langue Anglaise 1,15.66
8589,859,Expression Communication,11.65
8590,859,Initiation à l'Informatique,8.58
8591,860,Mathématiques Fondamentales,8.63
8592,860,Algèbre Linéaire,12.5
8593,860,Analyse 1,9.34
8594,860,Physique Mécanique,6.32
8595,860,Chimie Générale,9.67
8596,860,Algorithmique 1,16.83
8597,860,Bureautique,14.62
8598,860,Langue Anglaise 1,11.54
8599,860,Expression Communication,15.78
8600,860,Initiation à l'Informatique,9.4
8601,861,Mathématiques Fondamentales,12.22
8602,861,Algèbre Linéaire,14.17
8603,861,Analyse 1,12.51
8604,861,Physique Mécanique,13.71
8605,861,Chimie Générale,14.04
8606,861,Algorithmique 1,15.79
8607,861,Bureautique,17.82
8608,861,Langue Anglaise 1,11.57
8609,861,Expression Communication,11.65
8610,861,Initiation à l'Informatique,12.33
8611,862,Mathématiques Fondamentales,11.06
8612,862,Algèbre Linéaire,14.14
8613,862,Analyse 1,10.96
8614,862,Physique Mécanique,11.79
8615,862,Chimie Générale,11.87
8616,862,Algorithmique 1,16.96
8617,862,Bureautique,12.76
8618,862,Langue Anglaise 1,14.62
8619,862,Expression Communication,14.47
8620,862,Initiation à l'Informatique,16.67
8621,863,Mathématiques Fondamentales,11.39
8622,863,Algèbre Linéaire,14.58
8623,863,Analyse 1,13.33
8624,863,Physique Mécanique,9.03
8625,863,Chimie Générale,10.74
8626,863,Algorithmique 1,13.83
8627,863,Bureautique,9.63
8628,863,Langue Anglaise 1,15.8
8629,863,Expression Communication,14.29
8630,863,Initiation à l'Informatique,13.8
8631,864,Mathématiques Fondamentales,13.45
8632,864,Algèbre Linéaire,12.39
8633,864,Analyse 1,10.38
8634,864,Physique Mécanique,14.8
8635,864,Chimie Générale,7.82
8636,864,Algorithmique 1,6.42
8637,864,Bureautique,12.97
8638,864,Langue Anglaise 1,10.98
8639,864,Expression Communication,16.24
8640,864,Initiation à l'Informatique,13.53
8641,865,Mathématiques Fondamentales,9.83
8642,865,Algèbre Linéaire,11.36
8643,865,Analyse 1,13.54
8644,865,Physique Mécanique,13.6
8645,865,Chimie Générale,8.48
8646,865,Algorithmique 1,15.16
8647,865,Bureautique,11.81
8648,865,Langue Anglaise 1,11.17
8649,865,Expression Communication,12.02
8650,865,Initiation à l'Informatique,13.06
8651,866,Mathématiques Fondamentales,10.81
8652,866,Algèbre Linéaire,12.5
8653,866,Analyse 1,14.01
8654,866,Physique Mécanique,18.01
8655,866,Chimie Générale,9.82
8656,866,Algorithmique 1,10.19
8657,866,Bureautique,11.45
8658,866,Langue Anglaise 1,13.37
8659,866,Expression Communication,16.48
8660,866,Initiation à l'Informatique,15.66
8661,867,Mathématiques Fondamentales,7.39
8662,867,Algèbre Linéaire,10.83
8663,867,Analyse 1,15.41
8664,867,Physique Mécanique,14.18
8665,867,Chimie Générale,16.79
8666,867,Algorithmique 1,15.74
8667,867,Bureautique,14.27
8668,867,Langue Anglaise 1,15.84
8669,867,Expression Communication,12.31
8670,867,Initiation à l'Informatique,10.34
8671,868,Mathématiques Fondamentales,11.13
8672,868,Algèbre Linéaire,6.47
8673,868,Analyse 1,14.76
8674,868,Physique Mécanique,13.73
8675,868,Chimie Générale,16.86
8676,868,Algorithmique 1,12.96
8677,868,Bureautique,12.54
8678,868,Langue Anglaise 1,12.66
8679,868,Expression Communication,17.2
8680,868,Initiation à l'Informatique,13.12
8681,869,Mathématiques Fondamentales,11.24
8682,869,Algèbre Linéaire,15.61
8683,869,Analyse 1,17.44
8684,869,Physique Mécanique,13.35
8685,869,Chimie Générale,9.32
8686,869,Algorithmique 1,9.73
8687,869,Bureautique,10.78
8688,869,Langue Anglaise 1,14.44
8689,869,Expression Communication,10.29
8690,869,Initiation à l'Informatique,14.66
8691,870,Mathématiques Fondamentales,14.74
8692,870,Algèbre Linéaire,14.29
8693,870,Analyse 1,12.83
8694,870,Physique Mécanique,17.98
8695,870,Chimie Générale,13.56
8696,870,Algorithmique 1,17.05
8697,870,Bureautique,11.47
8698,870,Langue Anglaise 1,11.51
8699,870,Expression Communication,12.29
8700,870,Initiation à l'Informatique,14.54
8701,871,Mathématiques Fondamentales,15.94
8702,871,Algèbre Linéaire,10.74
8703,871,Analyse 1,4.52
8704,871,Physique Mécanique,11.53
8705,871,Chimie Générale,12.67
8706,871,Algorithmique 1,18.26
8707,871,Bureautique,9.91
8708,871,Langue Anglaise 1,11.94
8709,871,Expression Communication,16.99
8710,871,Initiation à l'Informatique,12.69
8711,872,Mathématiques Fondamentales,11.21
8712,872,Algèbre Linéaire,11.27
8713,872,Analyse 1,12.33
8714,872,Physique Mécanique,8.9
8715,872,Chimie Générale,9.71
8716,872,Algorithmique 1,10.08
8717,872,Bureautique,9.24
8718,872,Langue Anglaise 1,12.63
8719,872,Expression Communication,14.04
8720,872,Initiation à l'Informatique,9.72
8721,873,Mathématiques Fondamentales,13.69
8722,873,Algèbre Linéaire,14.95
8723,873,Analyse 1,10.53
8724,873,Physique Mécanique,13.34
8725,873,Chimie Générale,4.38
8726,873,Algorithmique 1,14.86
8727,873,Bureautique,13.57
8728,873,Langue Anglaise 1,11.14
8729,873,Expression Communication,16.37
8730,873,Initiation à l'Informatique,5.1
8731,874,Mathématiques Fondamentales,9.3
8732,874,Algèbre Linéaire,7.76
8733,874,Analyse 1,11.32
8734,874,Physique Mécanique,17.7
8735,874,Chimie Générale,9.23
8736,874,Algorithmique 1,19.05
8737,874,Bureautique,13.05
8738,874,Langue Anglaise 1,13.13
8739,874,Expression Communication,14.16
8740,874,Initiation à l'Informatique,16.03
8741,875,Mathématiques Fondamentales,10.06
8742,875,Algèbre Linéaire,11.0
8743,875,Analyse 1,13.04
8744,875,Physique Mécanique,15.31
8745,875,Chimie Générale,20.0
8746,875,Algorithmique 1,13.65
8747,875,Bureautique,15.07
8748,875,Langue Anglaise 1,16.01
8749,875,Expression Communication,14.21
8750,875,Initiation à l'Informatique,14.85
8751,876,Mathématiques Fondamentales,5.03
8752,876,Algèbre Linéaire,17.27
8753,876,Analyse 1,7.08
8754,876,Physique Mécanique,9.29
8755,876,Chimie Générale,13.27
8756,876,Algorithmique 1,8.78
8757,876,Bureautique,14.74
8758,876,Langue Anglaise 1,14.62
8759,876,Expression Communication,13.28
8760,876,Initiation à l'Informatique,14.1
8761,877,Mathématiques Fondamentales,11.53
8762,877,Algèbre Linéaire,13.48
8763,877,Analyse 1,17.34
8764,877,Physique Mécanique,7.85
8765,877,Chimie Générale,15.47
8766,877,Algorithmique 1,15.0
8767,877,Bureautique,17.27
8768,877,Langue Anglaise 1,14.41
8769,877,Expression Communication,14.14
8770,877,Initiation à l'Informatique,9.69
8771,878,Mathématiques Fondamentales,10.38
8772,878,Algèbre Linéaire,5.91
8773,878,Analyse 1,9.29
8774,878,Physique Mécanique,10.3
8775,878,Chimie Générale,13.77
8776,878,Algorithmique 1,18.75
8777,878,Bureautique,15.18
8778,878,Langue Anglaise 1,15.98
8779,878,Expression Communication,14.31
8780,878,Initiation à l'Informatique,12.18
8781,879,Mathématiques Fondamentales,9.54
8782,879,Algèbre Linéaire,13.6
8783,879,Analyse 1,11.23
8784,879,Physique Mécanique,9.82
8785,879,Chimie Générale,10.51
8786,879,Algorithmique 1,13.3
8787,879,Bureautique,15.11
8788,879,Langue Anglaise 1,13.53
8789,879,Expression Communication,14.44
8790,879,Initiation à l'Informatique,12.08
8791,880,Mathématiques Fondamentales,11.21
8792,880,Algèbre Linéaire,8.39
8793,880,Analyse 1,15.54
8794,880,Physique Mécanique,20.0
8795,880,Chimie Générale,9.38
8796,880,Algorithmique 1,14.24
8797,880,Bureautique,9.61
8798,880,Langue Anglaise 1,12.65
8799,880,Expression Communication,12.99
8800,880,Initiation à l'Informatique,13.33
8801,881,Mathématiques Fondamentales,13.25
8802,881,Algèbre Linéaire,12.3
8803,881,Analyse 1,10.84
8804,881,Physique Mécanique,14.29
8805,881,Chimie Générale,14.17
8806,881,Algorithmique 1,9.86
8807,881,Bureautique,12.05
8808,881,Langue Anglaise 1,15.44
8809,881,Expression Communication,15.51
8810,881,Initiation à l'Informatique,10.74
8811,882,Mathématiques Fondamentales,15.69
8812,882,Algèbre Linéaire,10.4
8813,882,Analyse 1,13.91
8814,882,Physique Mécanique,7.21
8815,882,Chimie Générale,12.33
8816,882,Algorithmique 1,13.02
8817,882,Bureautique,15.9
8818,882,Langue Anglaise 1,16.17
8819,882,Expression Communication,13.91
8820,882,Initiation à l'Informatique,9.37
8821,883,Mathématiques Fondamentales,16.84
8822,883,Algèbre Linéaire,12.19
8823,883,Analyse 1,7.85
8824,883,Physique Mécanique,12.21
8825,883,Chimie Générale,14.29
8826,883,Algorithmique 1,11.7
8827,883,Bureautique,12.34
8828,883,Langue Anglaise 1,12.86
8829,883,Expression Communication,13.12
8830,883,Initiation à l'Informatique,10.89
8831,884,Mathématiques Fondamentales,4.55
8832,884,Algèbre Linéaire,14.61
8833,884,Analyse 1,13.62
